source: https://www.neonscience.org/dc-convert-date-time-POSIX-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,datetime,jd,airt,f.airt,rh,f.rh,dewp,f.dewp,prec,f.prec,slrr,f.slrr,parr,f.parr,netr,f.netr,bar,f.bar,wspd,f.wspd,wres,f.wres,wdir,f.wdir,wdev,f.wdev,gspd,f.gspd,s10t,f.s10t
140602,2009-01-04 14:45,4,-0.5,,42,,-11.7,,0,,234,,430,,-20,,1009,,2.1,,1.9,,310,,26,,4.9,,1,
140603,2009-01-04 15:00,4,-0.5,,43,,-11.6,,0,,203,,367,,-22,,1009,,2.2,,2,,300,,22,,5.2,,1,
140604,2009-01-04 15:15,4,-0.5,,43,,-11.5,,0,,180,,318,,-14,,1009,,2.4,,2.3,,291,,19,,4.5,,1,
140605,2009-01-04 15:30,4,-0.7,,44,,-11.5,,0,,101,,188,,-8,,1009,,2.4,,2.2,,301,,21,,5.6,,1,
140606,2009-01-04 15:45,4,-1.2,,45,,-11.5,,0,,38,,84,,-33,,1010,,1.9,,1.7,,292,,24,,4.2,,1,
140607,2009-01-04 16:00,4,-1.7,,47,,-11.7,,0,,23,,50,,-39,,1010,,1.9,,1.9,,289,,14,,4.1,,1,
140608,2009-01-04 16:15,4,-2.1,,49,,-11.5,,0,,16,,31,,-35,,1010,,1.5,,1.4,,300,,19,,2.8,,1,
140609,2009-01-04 16:30,4,-2.2,,50,,-11.2,,0,,5,,11,,-32,,1010,,1.1,,1,,317,,24,,2.8,,1,
140610,2009-01-04 16:45,4,-2.2,,51,,-11,,0,,1,,2,,-35,,1010,,2.2,,2.1,,306,,21,,5.3,,1,
140611,2009-01-04 17:00,4,-2.4,,52,,-10.8,,0,,0,,0,,-34,,1010,,2.3,,2.1,,320,,20,,4.6,,1,
140612,2009-01-04 17:15,4,-2.5,,53,,-10.7,,0,,0,,0,,-30,,1010,,1.9,,1.8,,294,,19,,4.1,,1,
140613,2009-01-04 17:30,4,-2.8,,55,,-10.6,,0,,0,,0,,-32,,1010,,2,,1.9,,307,,18,,4.3,,1,
140614,2009-01-04 17:45,4,-3,,56,,-10.6,,0,,0,,0,,-29,,1010,,2.3,,2.2,,321,,18,,5.3,,1,
140615,2009-01-04 18:00,4,-3,,55,,-10.8,,0,,0,,0,,-25,,1010,,2.1,,1.9,,321,,25,,4.3,,1,
140616,2009-01-04 18:15,4,-3.1,,55,,-11,,0,,0,,0,,-20,,1010,,1.3,,1.1,,290,,31,,3,,1,
140617,2009-01-04 18:30,4,-3.3,,56,,-10.9,,0,,0,,0,,-18,,1010,,1.4,,1.3,,285,,22,,2.9,,1,
140618,2009-01-04 18:45,4,-3.4,,54,,-11.3,,0,,0,,0,,-18,,1010,,1.6,,1.5,,311,,23,,4.6,,1,
140619,2009-01-04 19:00,4,-3.6,,55,,-11.3,,0,,0,,0,,-22,,1010,,1.2,,1,,317,,29,,3,,1,
140620,2009-01-04 19:15,4,-3.7,,55,,-11.4,,0,,0,,0,,-29,,1010,,1.3,,1.1,,305,,29,,4.6,,1,
140621,2009-01-04 19:30,4,-3.8,,56,,-11.4,,0,,0,,0,,-29,,1010,,0.7,,0.6,,304,,31,,2.7,,1,
140622,2009-01-04 19:45,4,-4.1,,56,,-11.4,,0,,0,,0,,-33,,1010,,1.1,,1.1,,297,,20,,2.3,,1,
140623,2009-01-04 20:00,4,-4.6,,61,,-10.9,,0,,0,,0,,-33,,1010,,0.9,,0.8,,264,,29,,2.6,,1,
140624,2009-01-04 20:15,4,-5.2,,67,,-10.4,,0,,0,,0,,-33,,1010,,0.6,,0.6,,237,,26,,1.3,,1,
140625,2009-01-04 20:30,4,-5.3,,65,,-10.9,,0,,0,,0,,-30,,1010,,0.5,,0.5,,284,,20,,1.3,,1,
140626,2009-01-04 20:45,4,-5.3,,64,,-11.1,,0,,0,,0,,-26,,1010,,0.6,,0.6,,301,,24,,1.5,,1,
140627,2009-01-04 21:00,4,-5.3,,64,,-11.1,,0,,0,,0,,-25,,1010,,0.8,,0.8,,285,,15,,1.8,,1,
140628,2009-01-04 21:15,4,-5.5,,65,,-11,,0,,0,,0,,-23,,1010,,1,,1,,283,,9,,1.6,,1,
140629,2009-01-04 21:30,4,-5.5,,65,,-11,,0,,0,,0,,-27,,1010,,1.2,,1.2,,299,,14,,2.5,,1,
140630,2009-01-04 21:45,4,-5.1,,62,,-11.3,,0,,0,,0,,-23,,1009,,1.1,,1.1,,308,,16,,2.7,,1,
140631,2009-01-04 22:00,4,-5.4,,66,,-10.8,,0,,0,,0,,-17,,1009,,0.3,,0.1,,195,,53,,0.9,,1,
140632,2009-01-04 22:15,4,-5.7,,68,,-10.6,,0,,0,,0,,-16,,1009,,0.5,,0.5,,321,,23,,1.6,,1,
140633,2009-01-04 22:30,4,-5.6,,69,,-10.3,,0,,0,,0,,-14,,1009,,0.4,,0.3,,54,,39,,0.9,,1,
140634,2009-01-04 22:45,4,-5.9,,74,,-9.7,,0,,0,,0,,-18,,1008,,0.9,,0.8,,84,,19,,1.6,,1,
140635,2009-01-04 23:00,4,-5.9,,76,,-9.5,,0,,0,,0,,-19,,1008,,0.9,,0.9,,65,,13,,1.3,,1,
140636,2009-01-04 23:15,4,-6,,75,,-9.7,,0,,0,,0,,-17,,1007,,0.9,,0.9,,63,,9,,1.3,,1,
140637,2009-01-04 23:30,4,-6.1,,75,,-9.8,,0,,0,,0,,-10,,1007,,1.1,,1.1,,65,,4,,1.8,,1,
140638,2009-01-04 23:45,4,-5.8,,75,,-9.5,,0,,0,,0,,4,,1007,,0.4,,0.2,,270,,42,,2.1,,1,
140639,2009-01-05 0:00,4,-5.7,,71,,-10.1,,0,,0,,0,,-15,,1008,,1.3,,1.1,,250,,32,,2.9,,1,
140640,2009-01-05 0:15,5,-6.1,,71,,-10.5,,0,,0,,0,,-21,,1007,,0.5,,0.3,,66,,46,,1,,1,
140641,2009-01-05 0:30,5,-6,,70,,-10.5,,0,,0,,0,,-20,,1007,,0.7,,0.4,,304,,51,,1.9,,1,
140642,2009-01-05 0:45,5,-6.1,,73,,-10.2,,0,,0,,0,,1,,1007,,0.9,,0.7,,180,,32,,2.3,,1,
140643,2009-01-05 1:00,5,-5,,66,,-10.4,,0,,0,,0,,0,,1006,,1.2,,1.1,,184,,27,,3.5,,1,
140644,2009-01-05 1:15,5,-4.1,,63,,-10.2,,0,,0,,0,,16,,1006,,1,,0.8,,198,,30,,2.8,,1,
140645,2009-01-05 1:30,5,-3.9,,63,,-9.9,,0,,0,,0,,15,,1006,,1.3,,1.1,,212,,31,,3.5,,1,
140646,2009-01-05 1:45,5,-3.8,,65,,-9.3,,0,,0,,0,,11,,1007,,1.3,,1.1,,261,,36,,3.9,,1,
140647,2009-01-05 2:00,5,-4.4,,72,,-8.6,,0.5,,0,,0,,107,,1007,,1.4,,1.3,,286,,16,,2.5,,1,
140648,2009-01-05 2:15,5,-4.4,,82,,-7.1,,0.3,,0,,0,,29,,1007,,0.4,,0.3,,241,,35,,1.1,,1,
140649,2009-01-05 2:30,5,-4.3,,86,,-6.3,,0,,0,,0,,-2,,1007,,0.7,,0.7,,281,,22,,1.6,,1,
140650,2009-01-05 2:45,5,-4.3,,86,,-6.3,,0.3,,0,,0,,29,,1007,,0.9,,0.8,,251,,25,,1.8,,1,
140651,2009-01-05 3:00,5,-4.4,,86,,-6.4,,0,,0,,0,,-12,,1006,,0.5,,0.4,,224,,30,,1.2,,1,
140652,2009-01-05 3:15,5,-4.3,,87,,-6.1,,0,,0,,0,,-10,,1006,,1,,0.9,,240,,25,,2.1,,1,
140653,2009-01-05 3:30,5,-4.3,,87,,-6,,0,,0,,0,,-13,,1006,,0.8,,0.7,,257,,24,,1.7,,1,
140654,2009-01-05 3:45,5,-4.1,,89,,-5.7,,0,,0,,0,,-8,,1005,,0.9,,0.8,,232,,22,,2.1,,1,
140655,2009-01-05 4:00,5,-4.1,,91,,-5.4,,0,,0,,0,,-6,,1006,,1.2,,1.1,,247,,18,,2.7,,1,
140656,2009-01-05 4:15,5,-4.2,,92,,-5.2,,0,,0,,0,,-4,,1005,,1.2,,1.1,,258,,17,,2.5,,1,
140657,2009-01-05 4:30,5,-4.1,,94,,-4.9,,0,,0,,0,,-4,,1005,,1,,1,,249,,16,,2.2,,1,
140658,2009-01-05 4:45,5,-4,,94,,-4.8,,0,,0,,0,,-14,,1005,,0.9,,0.8,,238,,19,,1.7,,1,
140659,2009-01-05 5:00,5,-4,,94,,-4.8,,0,,0,,0,,-7,,1005,,1.2,,1.2,,246,,20,,2.4,,1,
140660,2009-01-05 5:15,5,-3.9,,94,,-4.7,,0,,0,,0,,-3,,1005,,1,,1,,248,,17,,2.5,,1,
140661,2009-01-05 5:30,5,-3.9,,95,,-4.6,,0,,0,,0,,-3,,1005,,1,,1,,239,,18,,2.5,,1,
140662,2009-01-05 5:45,5,-3.7,,94,,-4.5,,0,,0,,0,,-5,,1005,,1.4,,1.3,,237,,18,,3.2,,1,
140663,2009-01-05 6:00,5,-3.7,,94,,-4.5,,0,,0,,0,,-6,,1004,,1.3,,1.2,,238,,21,,3.3,,1,
140664,2009-01-05 6:15,5,-3.6,,94,,-4.4,,0,,0,,0,,-7,,1005,,1.9,,1.8,,249,,20,,4.2,,1,
140665,2009-01-05 6:30,5,-3.5,,94,,-4.3,,0,,0,,0,,-7,,1005,,1.5,,1.5,,248,,19,,3,,1,
140666,2009-01-05 6:45,5,-3.4,,95,,-4.2,,0,,0,,0,,-9,,1005,,1.6,,1.5,,248,,20,,4.2,,1,
140667,2009-01-05 7:00,5,-3.4,,95,,-4,,0,,0,,0,,-14,,1005,,1.9,,1.8,,257,,20,,3.8,,1,
140668,2009-01-05 7:15,5,-3.2,,95,,-3.8,,0,,0,,0,,-14,,1005,,2,,1.9,,254,,22,,3.8,,1,
140669,2009-01-05 7:30,5,-3.1,,96,,-3.7,,0,,2,,4,,-19,,1005,,1.8,,1.7,,270,,20,,3.4,,1,
140670,2009-01-05 7:45,5,-3,,96,,-3.5,,0,,7,,13,,-14,,1005,,2.2,,2,,258,,20,,4.7,,1,
140671,2009-01-05 8:00,5,-2.8,,96,,-3.3,,0,,12,,22,,-12,,1005,,2,,1.9,,270,,18,,3.7,,1,
140672,2009-01-05 8:15,5,-2.8,,96,,-3.3,,0,,23,,41,,-13,,1005,,1.9,,1.8,,263,,19,,3.4,,1,
140673,2009-01-05 8:30,5,-2.7,,97,,-3.2,,0,,25,,46,,-13,,1006,,1.8,,1.6,,269,,23,,4.6,,1,
140674,2009-01-05 8:45,5,-2.6,,97,,-3.1,,0,,38,,69,,-11,,1005,,1.3,,1.3,,275,,18,,3,,1,
140675,2009-01-05 9:00,5,-2.5,,97,,-2.9,,0,,42,,76,,-11,,1006,,1.3,,1.2,,272,,17,,2.7,,1,
140676,2009-01-05 9:15,5,-2.4,,97,,-2.9,,0,,34,,64,,-6,,1006,,1.1,,1,,259,,24,,3.8,,1,
140677,2009-01-05 9:30,5,-2.3,,97,,-2.7,,0,,55,,103,,-9,,1006,,1.5,,1.4,,243,,19,,3.4,,1,
140678,2009-01-05 9:45,5,-1.9,,97,,-2.4,,0,,86,,160,,-13,,1006,,2,,1.9,,247,,19,,5.2,,1,
140679,2009-01-05 10:00,5,-1.7,,96,,-2.1,,0,,70,,131,,-14,,1006,,1.9,,1.8,,257,,23,,4.4,,1,
140680,2009-01-05 10:15,5,-1.4,,95,,-2.1,,0,,68,,128,,-17,,1006,,1.7,,1.5,,258,,25,,3.8,,1,
140681,2009-01-05 10:30,5,-1.3,,94,,-2.1,,0,,73,,138,,-17,,1006,,1.6,,1.4,,267,,25,,4,,1,
140682,2009-01-05 10:45,5,-1.1,,94,,-2,,0,,93,,175,,-18,,1006,,1.7,,1.5,,268,,27,,3.8,,1,
140683,2009-01-05 11:00,5,-0.9,,93,,-1.9,,0,,114,,215,,-23,,1006,,2.4,,2.2,,265,,26,,5.8,,1,
140684,2009-01-05 11:15,5,-0.7,,92,,-1.8,,0,,136,,253,,-41,,1006,,2.4,,2.2,,268,,23,,6.1,,1,
140685,2009-01-05 11:30,5,-0.5,,89,,-2,,0,,160,,297,,-65,,1006,,3.1,,2.8,,277,,21,,6.7,,1,
140686,2009-01-05 11:45,5,-0.3,,87,,-2.3,,0,,185,,339,,-73,,1006,,3.4,,3.2,,281,,20,,8.7,,1,
140687,2009-01-05 12:00,5,-0.1,,85,,-2.3,,0,,195,,358,,-77,,1006,,3.2,,3,,280,,19,,7.2,,1,
140688,2009-01-05 12:15,5,0,,84,,-2.4,,0,,184,,337,,-51,,1006,,3.1,,2.9,,278,,17,,7.2,,1,
140689,2009-01-05 12:30,5,0.2,,80,,-2.8,,0,,177,,326,,-6,,1006,,2.9,,2.8,,291,,17,,6.3,,1,
140690,2009-01-05 12:45,5,0.3,,78,,-3,,0,,175,,321,,14,,1006,,2.7,,2.5,,288,,19,,6,,1,
140691,2009-01-05 13:00,5,0.5,,78,,-2.9,,0,,172,,316,,14,,1005,,2.4,,2.3,,284,,19,,5.2,,1,
140692,2009-01-05 13:15,5,0.5,,78,,-3,,0,,164,,299,,15,,1005,,2.7,,2.5,,275,,21,,7,,1,
140693,2009-01-05 13:30,5,0.6,,77,,-3,,0,,159,,290,,17,,1005,,2.4,,2.3,,271,,21,,5.1,,1,
140694,2009-01-05 13:45,5,0.5,,77,,-3,,0,,132,,243,,11,,1005,,2.7,,2.5,,266,,19,,6.9,,1,
140695,2009-01-05 14:00,5,0.4,,77,,-3,,0,,97,,179,,7,,1005,,2.7,,2.5,,268,,22,,7.2,,1,
140696,2009-01-05 14:15,5,0.4,,78,,-3,,0,,109,,203,,4,,1005,,2.7,,2.5,,270,,20,,7.8,,1,
140697,2009-01-05 14:30,5,0.4,,77,,-3.1,,0,,100,,188,,-2,,1005,,2.7,,2.6,,276,,18,,6.5,,1,
140698,2009-01-05 14:45,5,0.4,,77,,-3.2,,0,,86,,158,,-4,,1005,,2.5,,2.4,,276,,17,,5.9,,1,
140699,2009-01-05 15:00,5,0.3,,77,,-3.3,,0,,74,,137,,-7,,1005,,2.6,,2.4,,273,,19,,6.1,,1,
140700,2009-01-05 15:15,5,0.3,,74,,-3.8,,0,,53,,96,,-11,,1005,,3.1,,2.9,,270,,21,,7.9,,1,
140701,2009-01-05 15:30,5,0.2,,73,,-4,,0,,43,,77,,-15,,1005,,2.6,,2.4,,269,,22,,6,,1,
140702,2009-01-05 15:45,5,0.1,,71,,-4.5,,0,,43,,74,,-19,,1006,,3.3,,3.2,,274,,19,,8.3,,1,
140703,2009-01-05 16:00,5,0,,70,,-4.9,,0,,45,,73,,-23,,1006,,3.1,,2.9,,272,,21,,7.4,,1,
140704,2009-01-05 16:15,5,-0.2,,68,,-5.4,,0,,21,,35,,-34,,1006,,3.2,,3,,270,,20,,7.2,,1,
140705,2009-01-05 16:30,5,-0.4,,67,,-5.8,,0,,6,,11,,-32,,1006,,3.3,,3.1,,275,,21,,9.4,,1,
140706,2009-01-05 16:45,5,-0.4,,66,,-6.1,,0,,1,,2,,-30,,1006,,3.1,,3,,277,,20,,8,,1,
140707,2009-01-05 17:00,5,-0.6,,64,,-6.5,,0,,0,,0,,-25,,1006,,3.3,,3.1,,276,,22,,8.1,,1,
140708,2009-01-05 17:15,5,-0.6,,63,,-6.9,,0,,0,,0,,-22,,1006,,3,,2.8,,271,,21,,8.1,,1,
140709,2009-01-05 17:30,5,-0.7,,61,,-7.2,,0,,0,,0,,-19,,1006,,3,,2.8,,270,,22,,6.3,,1,
140710,2009-01-05 17:45,5,-0.6,,57,,-8.2,,0,,0,,0,,-22,,1006,,3.4,,3.2,,272,,21,,7.6,,1,
140711,2009-01-05 18:00,5,-0.7,,55,,-8.7,,0,,0,,0,,-26,,1006,,3.1,,2.9,,278,,24,,10.7,,1,
140712,2009-01-05 18:15,5,-0.9,,54,,-9,,0,,0,,0,,-28,,1006,,3.1,,2.8,,273,,23,,7,,1,
140713,2009-01-05 18:30,5,-1,,53,,-9.3,,0,,0,,0,,-20,,1007,,2.6,,2.3,,272,,24,,5.8,,1,
140714,2009-01-05 18:45,5,-1.2,,52,,-9.7,,0,,0,,0,,-20,,1007,,2.9,,2.7,,272,,18,,6.8,,1,
140715,2009-01-05 19:00,5,-1.4,,53,,-9.7,,0,,0,,0,,-26,,1007,,2.4,,2.2,,272,,19,,6.2,,1,
140716,2009-01-05 19:15,5,-1.4,,49,,-10.7,,0,,0,,0,,-22,,1007,,3.5,,3.3,,271,,21,,9.4,,1,
140717,2009-01-05 19:30,5,-1.6,,48,,-11.3,,0,,0,,0,,-32,,1007,,3.7,,3.3,,275,,24,,9.7,,1,
140718,2009-01-05 19:45,5,-1.9,,47,,-11.6,,0,,0,,0,,-44,,1007,,3.6,,3.3,,276,,23,,11.6,,1,
140719,2009-01-05 20:00,5,-2.1,,48,,-11.6,,0,,0,,0,,-39,,1007,,3.2,,3,,272,,21,,9.6,,1,
140720,2009-01-05 20:15,5,-2.4,,50,,-11.4,,0,,0,,0,,-46,,1007,,3,,2.7,,264,,22,,7.6,,1,
140721,2009-01-05 20:30,5,-2.6,,51,,-11.3,,0,,0,,0,,-48,,1007,,2.6,,2.3,,266,,25,,6.9,,1,
140722,2009-01-05 20:45,5,-2.8,,53,,-11.1,,0,,0,,0,,-51,,1007,,2.6,,2.4,,267,,27,,6.8,,1,
140723,2009-01-05 21:00,5,-2.9,,55,,-10.8,,0,,0,,0,,-52,,1008,,2.1,,2,,273,,21,,6,,1,
140724,2009-01-05 21:15,5,-3.4,,58,,-10.4,,0,,0,,0,,-58,,1008,,2.6,,2.4,,264,,19,,8.1,,1,
140725,2009-01-05 21:30,5,-3.4,,59,,-10.3,,0,,0,,0,,-62,,1008,,3,,2.7,,265,,25,,10.5,,1,
140726,2009-01-05 21:45,5,-3.6,,59,,-10.5,,0,,0,,0,,-64,,1008,,2.8,,2.5,,273,,25,,8.1,,1,
140727,2009-01-05 22:00,5,-3.8,,59,,-10.6,,0,,0,,0,,-65,,1008,,2.8,,2.6,,272,,24,,8.8,,1,
140728,2009-01-05 22:15,5,-4.1,,61,,-10.5,,0,,0,,0,,-65,,1008,,2.4,,2.2,,271,,22,,6.9,,1,
140729,2009-01-05 22:30,5,-4.2,,61,,-10.6,,0,,0,,0,,-62,,1008,,2.5,,2.3,,277,,21,,7.6,,1,
140730,2009-01-05 22:45,5,-4.6,,64,,-10.5,,0,,0,,0,,-59,,1008,,1.9,,1.8,,277,,21,,4.8,,1,
140731,2009-01-05 23:00,5,-5.1,,66,,-10.4,,0,,0,,0,,-57,,1008,,1.6,,1.5,,272,,19,,5.2,,1,
140732,2009-01-05 23:15,5,-5.3,,67,,-10.5,,0,,0,,0,,-56,,1008,,1.7,,1.6,,276,,16,,5.8,,1,
140733,2009-01-05 23:30,5,-5.4,,67,,-10.6,,0,,0,,0,,-58,,1008,,2.1,,2,,269,,21,,5.1,,1,
140734,2009-01-05 23:45,5,-5.6,,68,,-10.6,,0,,0,,0,,-58,,1008,,1.9,,1.8,,270,,21,,5.2,,1.1,
140735,2009-01-06 0:00,5,-5.7,,68,,-10.6,,0,,0,,0,,-60,,1008,,1.8,,1.7,,268,,19,,4.3,,1.1,
140736,2009-01-06 0:15,6,-6.1,,70,,-10.7,,0,,0,,0,,-56,,1008,,1.4,,1.3,,262,,21,,3.2,,1.1,
140737,2009-01-06 0:30,6,-6.4,,71,,-10.8,,0,,0,,0,,-55,,1008,,1.4,,1.3,,263,,19,,4,,1.1,
140738,2009-01-06 0:45,6,-6.9,,74,,-10.8,,0,,0,,0,,-54,,1008,,1.3,,1.2,,264,,19,,3.2,,1.1,
140739,2009-01-06 1:00,6,-6.9,,73,,-10.9,,0,,0,,0,,-54,,1008,,1.6,,1.5,,258,,20,,4.1,,1.1,
140740,2009-01-06 1:15,6,-6.9,,74,,-10.9,,0,,0,,0,,-54,,1008,,1.5,,1.4,,259,,19,,4,,1.1,
140741,2009-01-06 1:30,6,-7.2,,75,,-10.9,,0,,0,,0,,-52,,1008,,1.4,,1.4,,264,,18,,3.6,,1.1,
140742,2009-01-06 1:45,6,-7,,74,,-10.8,,0,,0,,0,,-52,,1008,,1.8,,1.7,,270,,19,,3.6,,1.1,
140743,2009-01-06 2:00,6,-6.8,,73,,-10.8,,0,,0,,0,,-54,,1009,,1.7,,1.6,,273,,18,,4.9,,1.1,
140744,2009-01-06 2:15,6,-7.2,,74,,-10.9,,0,,0,,0,,-51,,1009,,1.3,,1.2,,276,,14,,2.8,,1.1,
140745,2009-01-06 2:30,6,-7.6,,76,,-11,,0,,0,,0,,-50,,1009,,1.6,,1.6,,274,,16,,4.4,,1.1,
140746,2009-01-06 2:45,6,-7.5,,76,,-11,,0,,0,,0,,-50,,1009,,1.8,,1.7,,277,,15,,3.7,,1.1,
140747,2009-01-06 3:00,6,-7.6,,76,,-11.1,,0,,0,,0,,-52,,1009,,1.8,,1.7,,277,,16,,3.9,,1.1,
140748,2009-01-06 3:15,6,-7.5,,75,,-11.1,,0,,0,,0,,-48,,1009,,1.7,,1.6,,278,,17,,4.6,,1.1,
140749,2009-01-06 3:30,6,-7.9,,77,,-11.2,,0,,0,,0,,-51,,1009,,1.3,,1.2,,266,,21,,2.8,,1.1,
140750,2009-01-06 3:45,6,-8.2,,79,,-11.3,,0,,0,,0,,-51,,1009,,1.4,,1.3,,269,,16,,3.8,,1.1,
